1,-0.02478698683191327
2,-0.009928514694201751
3,-0.021259526674689222
4,-0.022131106557376934
5,0.015507082334154099
6,-0.014857573256293777
7,-0.005027272516662351
8,0.00842109473684216
9,0.009603298137649263
10,0.001240653432588834
11,0.01941350761724525
12,0.02471641004862235
13,0.004744918752672245
14,0.027941794569067424
15,0.025267992907044734
16,-0.002613965548395658
17,-0.024335455796909655
18,0.01995399155617772
19,-0.00451471030850259
20,0.0034013606727649748
21,0.016949190845543916
22,-0.042592592592592515
23,0.02398448742746595
24,-0.0015111069705744384
25,-0.01362088535754824
26,0.04411196777905624
27,-0.008449632933491324
28,-0.0022230455724341347
29,-0.04715930189379869
30,-0.00857361652377231
31,0.03419803324693249
32,-0.03268711640772004
33,-0.0035363456370787194
34,0.0686119452440086
35,-0.0018450553505535705
36,0.018853974819000863
37,-0.020319267790974815
38,-0.0022221851851851326
39,-0.012991870341801492
40,-0.05227525385483267
41,0.025396784706476883
42,-0.012383900928792602
43,-0.008620728840125436
44,-0.015414980846441884
45,-0.005218747490967401
46,-0.00484265517180571
47,-0.00040551500405516805
48,0.027991886409736377
49,-0.002762430939226568
50,-0.01345468935496641
51,-0.013237063778579916
52,-0.011382113821138296
53,0.006167722039473578
54,0.0093993465222455
55,0.0008096355947515566
56,-0.0016180825897281759
57,0.02309562398703413
58,0.026534653465346558
59,-0.016975308641975384
60,-0.00196232339089486
61,-0.012976799056232724
62,0.005179282868525759
63,-0.01704324217201747
64,0.0028226614041395592
65,0.026940087376755573
66,-0.03993739076204428
67,0.040783034257748874
68,0.0039185344827588064
69,0.016003121935865616
70,-0.002689281494841378
71,0.04006167334598132
72,0.018888888888888955
73,0.11086873864049429
74,0.015706872241717074
75,-0.002577383937584332
76,-0.008720865914756626
77,0.001303323515694732
78,-0.009111584770582493
79,0.012151034083709877
80,-0.027903990914990295
81,0.005340520872514132
82,0.0026560424084978163
83,-0.005960297815884252
84,-0.014323784143904006
85,-0.00811084825954711
86,0.022146507666098714
87,0.011666666666666714
88,0.009555156507413454
89,-0.004242787344738375
90,0.0016387741724024352
91,-0.009162238519706656
92,0.021136029685071556
93,-0.028460510996119015
94,-0.026631190857816622
95,0.04206562927496571
96,0.002953725072324387
97,-0.021269601481335054
98,0.029755901036442545
99,0.02207795526227141
100,-0.05495552731893272
101,0.010420134453781538
102,-0.0009979374916145867
103,0.03962697170739338
104,0.006406182139852223
105,-0.03373644175684276
106,-0.020751020396870157
107,-0.0144635385132863
108,0.03959044503721665
109,0.017071602661576035
110,0.004519076823757295
111,0.017994825899909195
112,0.021148926767676768
113,0.007727975748252014
114,-0.00858889623244763
115,-0.013923236386138571
116,0.011295857819395572
117,0.004033540179956718
118,0.09394316767789945
119,-0.008474688786740736
120,0.0017094587868635713
121,0.011376592718999046
122,0.009561332689501434
123,-0.034261947951980676
124,0.009518373782427147
125,0.007999971428571229
126,0.011054393737369494
127,-0.016260107443796246
128,-0.001139954402963883
129,-0.013409329911821088
130,-0.013013330652785982
131,0.030471636962448256
132,0.009098777884491316
133,-0.0022542123271790393
134,-0.010731460039536844
135,-0.0005709677582348416
136,0.040274209670049244
137,0.055189514288276564
138,0.0062450689565443085
139,-0.009826662002930475
140,-0.025594149240163344
